goos: darwin
goarch: arm64
pkg: github.com/ethereum/go-ethereum/core/vm
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_40-Gas=12000-12             	    9633	    122794 ns/op	     12000 gas/op	        97.72 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_41-Gas=12000-12             	    9524	    124491 ns/op	     12000 gas/op	        96.38 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_42-Gas=12000-12             	    9519	    125178 ns/op	     12000 gas/op	        95.85 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_43-Gas=12000-12             	    9620	    127249 ns/op	     12000 gas/op	        94.30 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_44-Gas=12000-12             	    9543	    126958 ns/op	     12000 gas/op	        94.51 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_45-Gas=12000-12             	    9424	    124335 ns/op	     12000 gas/op	        96.50 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_46-Gas=12000-12             	    9613	    122586 ns/op	     12000 gas/op	        97.88 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_47-Gas=12000-12             	    9549	    124318 ns/op	     12000 gas/op	        96.52 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_48-Gas=12000-12             	    9547	    123218 ns/op	     12000 gas/op	        97.38 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_49-Gas=12000-12             	    9591	    127336 ns/op	     12000 gas/op	        94.23 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_50-Gas=12000-12             	    9548	    123338 ns/op	     12000 gas/op	        97.28 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_51-Gas=12000-12             	    9519	    126619 ns/op	     12000 gas/op	        94.76 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_52-Gas=12000-12             	    9447	    125423 ns/op	     12000 gas/op	        95.67 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_53-Gas=12000-12             	    9549	    125165 ns/op	     12000 gas/op	        95.87 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_54-Gas=12000-12             	    9759	    121830 ns/op	     12000 gas/op	        98.49 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_55-Gas=12000-12             	    9520	    124272 ns/op	     12000 gas/op	        96.55 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_56-Gas=12000-12             	    9519	    124986 ns/op	     12000 gas/op	        96.00 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_57-Gas=12000-12             	    9775	    121654 ns/op	     12000 gas/op	        98.63 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_58-Gas=12000-12             	    9601	    123296 ns/op	     12000 gas/op	        97.32 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_59-Gas=12000-12             	    9525	    124408 ns/op	     12000 gas/op	        96.45 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_60-Gas=12000-12             	    9589	    123851 ns/op	     12000 gas/op	        96.88 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_61-Gas=12000-12             	    9628	    123913 ns/op	     12000 gas/op	        96.83 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_62-Gas=12000-12             	    9602	    124955 ns/op	     12000 gas/op	        96.03 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_63-Gas=12000-12             	    9534	    163438 ns/op	     12000 gas/op	        73.42 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_64-Gas=12000-12             	    8059	    126896 ns/op	     12000 gas/op	        94.55 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_65-Gas=12000-12             	    9391	    124699 ns/op	     12000 gas/op	        96.22 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_66-Gas=12000-12             	    9504	    125035 ns/op	     12000 gas/op	        95.96 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_67-Gas=12000-12             	    9590	    125031 ns/op	     12000 gas/op	        95.97 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_68-Gas=12000-12             	    9618	    126907 ns/op	     12000 gas/op	        94.55 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_69-Gas=12000-12             	    9571	    122400 ns/op	     12000 gas/op	        98.03 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_70-Gas=12000-12             	    9562	    124394 ns/op	     12000 gas/op	        96.46 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_71-Gas=12000-12             	    9453	    124405 ns/op	     12000 gas/op	        96.45 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_72-Gas=12000-12             	    9796	    121297 ns/op	     12000 gas/op	        98.92 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_73-Gas=12000-12             	    9649	    122849 ns/op	     12000 gas/op	        97.67 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_74-Gas=12000-12             	    9685	    122285 ns/op	     12000 gas/op	        98.12 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_75-Gas=12000-12             	    9625	    123905 ns/op	     12000 gas/op	        96.84 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_76-Gas=12000-12             	    9621	    123757 ns/op	     12000 gas/op	        96.96 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_77-Gas=12000-12             	    9705	    122245 ns/op	     12000 gas/op	        98.15 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_78-Gas=12000-12             	    9526	    125168 ns/op	     12000 gas/op	        95.86 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_79-Gas=12000-12             	    9436	    125717 ns/op	     12000 gas/op	        95.44 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_80-Gas=12000-12             	    9618	    123573 ns/op	     12000 gas/op	        97.10 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_81-Gas=12000-12             	    8965	    124618 ns/op	     12000 gas/op	        96.29 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_82-Gas=12000-12             	    9559	    124329 ns/op	     12000 gas/op	        96.51 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_83-Gas=12000-12             	    9512	    125069 ns/op	     12000 gas/op	        95.94 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_84-Gas=12000-12             	    9666	    121989 ns/op	     12000 gas/op	        98.36 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_85-Gas=12000-12             	    9477	    124049 ns/op	     12000 gas/op	        96.73 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_86-Gas=12000-12             	    9624	    130880 ns/op	     12000 gas/op	        91.68 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_87-Gas=12000-12             	    9452	    124150 ns/op	     12000 gas/op	        96.65 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_88-Gas=12000-12             	    9649	    122745 ns/op	     12000 gas/op	        97.75 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_89-Gas=12000-12             	    9530	    125196 ns/op	     12000 gas/op	        95.84 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_90-Gas=12000-12             	    9302	    124647 ns/op	     12000 gas/op	        96.26 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_91-Gas=12000-12             	    9594	    124127 ns/op	     12000 gas/op	        96.67 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_92-Gas=12000-12             	    9556	    123474 ns/op	     12000 gas/op	        97.18 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_93-Gas=12000-12             	    9660	    122653 ns/op	     12000 gas/op	        97.83 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_94-Gas=12000-12             	    9586	    123862 ns/op	     12000 gas/op	        96.87 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_95-Gas=12000-12             	    9657	    124011 ns/op	     12000 gas/op	        96.76 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_96-Gas=12000-12             	    9568	    124041 ns/op	     12000 gas/op	        96.73 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_97-Gas=12000-12             	    9494	    123654 ns/op	     12000 gas/op	        97.04 mgas/s	    1088 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_98-Gas=12000-12             	    9678	    122042 ns/op	     12000 gas/op	        98.32 mgas/s	    1024 B/op	      13 allocs/op
BenchmarkPrecompiledBLS12381G1Mul/matter_g1_mul_99-Gas=12000-12             	    9500	    124550 ns/op	     12000 gas/op	        96.34 mgas/s	    1072 B/op	      14 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/bls_g1multiexp_single-Gas=14400-12   	    7168	    161287 ns/op	     14400 gas/op	        89.27 mgas/s	   30208 B/op	     145 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/bls_g1multiexp_multiple-Gas=27504-12 	    4393	    267684 ns/op	     27504 gas/op	       102.7 mgas/s	   31744 B/op	     161 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/bls_g1multiexp_larger-Gas=89400-12   	     712	   2176239 ns/op	     89400 gas/op	        41.07 mgas/s	   48400 B/op	     324 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_0-Gas=64128-12    	     949	   1226638 ns/op	     64128 gas/op	        52.27 mgas/s	   41942 B/op	     285 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_1-Gas=64128-12    	     972	   1221342 ns/op	     64128 gas/op	        52.50 mgas/s	   41851 B/op	     277 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_2-Gas=64128-12    	     942	   1222635 ns/op	     64128 gas/op	        52.44 mgas/s	   41918 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_3-Gas=64128-12    	     973	   1224540 ns/op	     64128 gas/op	        52.36 mgas/s	   41991 B/op	     289 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_4-Gas=64128-12    	     976	   1222720 ns/op	     64128 gas/op	        52.44 mgas/s	   41872 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_5-Gas=64128-12    	     975	   1223485 ns/op	     64128 gas/op	        52.41 mgas/s	   41872 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_6-Gas=64128-12    	     980	   1220279 ns/op	     64128 gas/op	        52.54 mgas/s	   41875 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_7-Gas=64128-12    	     981	   1221766 ns/op	     64128 gas/op	        52.48 mgas/s	   41919 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_8-Gas=64128-12    	     978	   1249496 ns/op	     64128 gas/op	        51.32 mgas/s	   41893 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_9-Gas=64128-12    	     972	   1251520 ns/op	     64128 gas/op	        51.23 mgas/s	   41891 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_10-Gas=64128-12   	     978	   1225866 ns/op	     64128 gas/op	        52.30 mgas/s	   41777 B/op	     271 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_11-Gas=64128-12   	     982	   1233132 ns/op	     64128 gas/op	        52.00 mgas/s	   41823 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_12-Gas=64128-12   	     978	   1219515 ns/op	     64128 gas/op	        52.58 mgas/s	   41896 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_13-Gas=64128-12   	     978	   1221565 ns/op	     64128 gas/op	        52.49 mgas/s	   41897 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_14-Gas=64128-12   	     980	   1268103 ns/op	     64128 gas/op	        50.56 mgas/s	   41921 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_15-Gas=64128-12   	     943	   1217381 ns/op	     64128 gas/op	        52.67 mgas/s	   41870 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_16-Gas=64128-12   	     981	   1217664 ns/op	     64128 gas/op	        52.66 mgas/s	   41776 B/op	     271 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_17-Gas=64128-12   	     979	   1216843 ns/op	     64128 gas/op	        52.69 mgas/s	   41798 B/op	     273 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_18-Gas=64128-12   	     986	   1223433 ns/op	     64128 gas/op	        52.41 mgas/s	   41871 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_19-Gas=64128-12   	     982	   1221811 ns/op	     64128 gas/op	        52.48 mgas/s	   41732 B/op	     267 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_20-Gas=64128-12   	     978	   1218575 ns/op	     64128 gas/op	        52.62 mgas/s	   41846 B/op	     277 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_21-Gas=64128-12   	     975	   1220814 ns/op	     64128 gas/op	        52.52 mgas/s	   41867 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_22-Gas=64128-12   	     975	   1221001 ns/op	     64128 gas/op	        52.51 mgas/s	   41818 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_23-Gas=64128-12   	     979	   1223407 ns/op	     64128 gas/op	        52.41 mgas/s	   41846 B/op	     277 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_24-Gas=64128-12   	     976	   1228265 ns/op	     64128 gas/op	        52.20 mgas/s	   41826 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_25-Gas=64128-12   	     978	   1219847 ns/op	     64128 gas/op	        52.56 mgas/s	   41819 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_26-Gas=64128-12   	     978	   1222650 ns/op	     64128 gas/op	        52.44 mgas/s	   41913 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_27-Gas=64128-12   	     976	   1224064 ns/op	     64128 gas/op	        52.38 mgas/s	   41961 B/op	     287 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_28-Gas=64128-12   	     972	   1220771 ns/op	     64128 gas/op	        52.52 mgas/s	   41888 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_29-Gas=64128-12   	     980	   1220620 ns/op	     64128 gas/op	        52.53 mgas/s	   41816 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_30-Gas=64128-12   	     976	   1224261 ns/op	     64128 gas/op	        52.37 mgas/s	   41865 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_31-Gas=64128-12   	     984	   1218804 ns/op	     64128 gas/op	        52.61 mgas/s	   41796 B/op	     273 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_32-Gas=64128-12   	     979	   1219587 ns/op	     64128 gas/op	        52.57 mgas/s	   41865 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_33-Gas=64128-12   	     975	   1225093 ns/op	     64128 gas/op	        52.34 mgas/s	   41890 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_34-Gas=64128-12   	     975	   1526442 ns/op	     64128 gas/op	        42.00 mgas/s	   41827 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_35-Gas=64128-12   	     996	   1234673 ns/op	     64128 gas/op	        51.93 mgas/s	   41919 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_36-Gas=64128-12   	     987	   1216767 ns/op	     64128 gas/op	        52.70 mgas/s	   41845 B/op	     277 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_37-Gas=64128-12   	     980	   1220191 ns/op	     64128 gas/op	        52.55 mgas/s	   41912 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_38-Gas=64128-12   	     980	   1213787 ns/op	     64128 gas/op	        52.82 mgas/s	   41791 B/op	     273 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_39-Gas=64128-12   	     981	   1222830 ns/op	     64128 gas/op	        52.43 mgas/s	   41936 B/op	     285 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_40-Gas=64128-12   	     979	   1224695 ns/op	     64128 gas/op	        52.35 mgas/s	   41825 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_41-Gas=64128-12   	     978	   1221862 ns/op	     64128 gas/op	        52.48 mgas/s	   41864 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_42-Gas=64128-12   	     976	   1220775 ns/op	     64128 gas/op	        52.52 mgas/s	   41819 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_43-Gas=64128-12   	     981	   1219480 ns/op	     64128 gas/op	        52.58 mgas/s	   41866 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_44-Gas=64128-12   	     980	   1221406 ns/op	     64128 gas/op	        52.49 mgas/s	   41770 B/op	     271 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_45-Gas=64128-12   	     978	   1224215 ns/op	     64128 gas/op	        52.38 mgas/s	   41817 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_46-Gas=64128-12   	     980	   1219659 ns/op	     64128 gas/op	        52.57 mgas/s	   41866 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_47-Gas=64128-12   	     975	   1220083 ns/op	     64128 gas/op	        52.55 mgas/s	   41795 B/op	     273 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_48-Gas=64128-12   	     974	   1220156 ns/op	     64128 gas/op	        52.55 mgas/s	   41793 B/op	     273 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_49-Gas=64128-12   	     975	   1223733 ns/op	     64128 gas/op	        52.40 mgas/s	   41818 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_50-Gas=64128-12   	     976	   1227568 ns/op	     64128 gas/op	        52.23 mgas/s	   41914 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_51-Gas=64128-12   	     986	   1215501 ns/op	     64128 gas/op	        52.75 mgas/s	   41750 B/op	     269 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_52-Gas=64128-12   	     982	   1221210 ns/op	     64128 gas/op	        52.50 mgas/s	   41840 B/op	     277 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_53-Gas=64128-12   	     976	   1219462 ns/op	     64128 gas/op	        52.58 mgas/s	   41890 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_54-Gas=64128-12   	     979	   1218391 ns/op	     64128 gas/op	        52.62 mgas/s	   41819 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_55-Gas=64128-12   	     978	   1222007 ns/op	     64128 gas/op	        52.47 mgas/s	   41889 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_56-Gas=64128-12   	     981	   1225009 ns/op	     64128 gas/op	        52.34 mgas/s	   41894 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_57-Gas=64128-12   	     978	   1219538 ns/op	     64128 gas/op	        52.58 mgas/s	   41866 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_58-Gas=64128-12   	     985	   1251834 ns/op	     64128 gas/op	        51.22 mgas/s	   41913 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_59-Gas=64128-12   	     976	   1224796 ns/op	     64128 gas/op	        52.35 mgas/s	   41866 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_60-Gas=64128-12   	     987	   1225106 ns/op	     64128 gas/op	        52.34 mgas/s	   41816 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_61-Gas=64128-12   	     975	   1222634 ns/op	     64128 gas/op	        52.44 mgas/s	   41866 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_62-Gas=64128-12   	     976	   1221960 ns/op	     64128 gas/op	        52.47 mgas/s	   41920 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_63-Gas=64128-12   	     976	   1224152 ns/op	     64128 gas/op	        52.38 mgas/s	   41866 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_64-Gas=64128-12   	     981	   1219374 ns/op	     64128 gas/op	        52.58 mgas/s	   41793 B/op	     273 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_65-Gas=64128-12   	     978	   1224306 ns/op	     64128 gas/op	        52.37 mgas/s	   41890 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_66-Gas=64128-12   	     975	   1220026 ns/op	     64128 gas/op	        52.55 mgas/s	   41889 B/op	     281 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_67-Gas=64128-12   	     978	   1279769 ns/op	     64128 gas/op	        50.10 mgas/s	   41841 B/op	     277 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_68-Gas=64128-12   	     981	   1220379 ns/op	     64128 gas/op	        52.54 mgas/s	   41867 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_69-Gas=64128-12   	     982	   1217316 ns/op	     64128 gas/op	        52.67 mgas/s	   41818 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_70-Gas=64128-12   	     916	   1222900 ns/op	     64128 gas/op	        52.43 mgas/s	   41867 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_71-Gas=64128-12   	     955	   1220491 ns/op	     64128 gas/op	        52.53 mgas/s	   41867 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_72-Gas=64128-12   	     979	   1222009 ns/op	     64128 gas/op	        52.47 mgas/s	   41817 B/op	     275 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_73-Gas=64128-12   	     984	   1218529 ns/op	     64128 gas/op	        52.62 mgas/s	   41865 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_74-Gas=64128-12   	     978	   1223138 ns/op	     64128 gas/op	        52.42 mgas/s	   41914 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_75-Gas=64128-12   	     980	   1219848 ns/op	     64128 gas/op	        52.56 mgas/s	   41865 B/op	     279 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_76-Gas=64128-12   	     979	   1220330 ns/op	     64128 gas/op	        52.54 mgas/s	   41915 B/op	     283 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_77-Gas=64128-12   	     982	   1217204 ns/op	     64128 gas/op	        52.68 mgas/s	   41840 B/op	     277 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_78-Gas=64128-12   	     979	   1219975 ns/op	     64128 gas/op	        52.56 mgas/s	   41841 B/op	     277 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_79-Gas=64128-12   	     980	   1217230 ns/op	     64128 gas/op	        52.68 mgas/s	   41794 B/op	     273 allocs/op
BenchmarkPrecompiledBLS12381G1MultiExp/matter_g1_multiexp_80-Gas=64128-12   	     980	   1225050 ns/op	     64128 gas/op	        52.34 mgas/s	   41865 B/op	     279 allocs/op
